merit_mean,merit_max,not_frac,nand_frac,and_frac,ornot_frac,andnot_frac,or_frac,nor_frac,xor_frac,equ_frac,true_frac,false_frac,is_frac,dominant_genome
1.15446,64,0.00100301,0.00100301,0,0,0,0,0,0,0,0.0561685,0.119358,0.0922768,"[106]mcccccceiccaavaaaaacaaaaaaadaaakaaaaaalanaaaaaaaaaaaaaaaraaiaaaqaaluaaaahaaaataaaaanaaaaahaaaaaayaaaaamaaa"
1.15619,64,0.000982318,0.000982318,0,0,0,0,0,0,0,0.0559921,0.119843,0.0952849,"[106]mcccccceiccaavaaaaacaaaaaaadaaakaaaaaalanaaaaaaaaaaaaaaaraaiaaaqaaluaaaahaaaataaaaanaaaaahaaaaaayaaaaamaaa"
1.1512,64,0.000956938,0.000956938,0,0,0,0,0,0,0,0.0583732,0.119617,0.091866,"[106]mcccccceiccaavaaaaacaaaaaaadaaakaaaaaalanaaaaaaaaaaaaaaaraaiaaaqaaluaaaahaaaataaaaanaaaaahaaaaaayaaaaamaaa"
1.15219,64,0.000933707,0.000933707,0,0,0,0,0,0,0,0.0578898,0.120448,0.0943044,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.15018,64,0.000915751,0.000915751,0,0,0,0,0,0,0,0.0567766,0.119963,0.0934066,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14667,64,0.000888889,0.000888889,0,0,0,0,0,0,0,0.0568889,0.118222,0.0915556,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14609,64,0.000869565,0.000869565,0,0,0,0,0,0,0,0.0556522,0.116522,0.0921739,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14468,64,0.000851064,0.000851064,0,0,0,0,0,0,0,0.0553191,0.117447,0.0919149,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14333,64,0.000833333,0.000833333,0,0,0,0,0,0,0,0.0541667,0.120833,0.0916667,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14135,64,0.000812348,0.000812348,0,0,0,0,0,0,0,0.0519903,0.118603,0.0909829,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.14105,64,0.000792393,0.000792393,0,0,0,0,0,0,0,0.0546751,0.118859,0.0919176,"[104]zxuahhcaccaasaaoaaavaaaaaaaaaazzeaaaaaaaaaaaajaaiaaaaafaaaaaaawaaabaaaaaaaaaaaaaaaaaaaaaaaaaayaaaaaaaaaa"
1.13788,64,0.000774593,0.000774593,0,0,0,0,0,0,0,0.0549961,0.117738,0.0898528,"[7]vtxruxa"
1.13733,64,0.000758725,0.000758725,0,0,0,0,0,0,0,0.0538695,0.118361,0.0902883,"[7]vtxruxa"
1.13589,64,0.000738552,0.000738552,0,0,0,0,0,0,0,0.0531758,0.114476,0.0901034,"[7]vtxruxa"
1.13584,64,0.000722543,0.000722543,0,0,0,0,0,0,0,0.0520231,0.115607,0.0910405,"[7]vtxruxa"
1.13352,64,0.000710227,0.000710227,0,0,0,0,0,0,0,0.0518466,0.117188,0.0894886,"[7]vtxruxa"
1.13269,64,0.000691085,0.000691085,0,0,0,0,0,0,0,0.0539046,0.116793,0.0898411,"[7]vtxruxa"
1.13005,64,0.000673854,0.000673854,0,0,0,0,0,0,0,0.0545822,0.117251,0.0882749,"[7]vtxruxa"
1.12797,64,0.000659631,0.000659631,0,0,0,0,0,0,0,0.0547493,0.117414,0.0870712,"[7]vtxruxa"
1.12532,64,0.000645995,0.000645995,0,0,0,0,0,0,0,0.0542636,0.116279,0.0852713,"[7]vtxruxa"
1.12343,64,0.000629723,0.000629723,0,0,0,0,0,0,0,0.0535264,0.11461,0.0843829,"[7]vtxruxa"
1.12299,64,0.000618047,0.000618047,0,0,0,0,0,0,0,0.0550062,0.115575,0.0846724,"[7]vtxruxa"
1.12192,64,0.000600601,0.000600601,0,0,0,0,0,0,0,0.0552553,0.115916,0.0846847,"[7]vtxruxa"
1.12148,64,0.000586854,0.000586854,0,0,0,0,0,0,0,0.0551643,0.115023,0.0850939,"[7]vtxruxa"
1.11913,64,0.000572738,0.000572738,0,0,0,0,0,0,0,0.0549828,0.11512,0.0836197,"[7]vtxruxa"
1.1183,64,0.000558036,0.000558036,0,0,0,0,0,0,0,0.0546875,0.116071,0.0837054,"[7]vtxruxa"
1.1197,64,0.00108814,0.00054407,0,0,0,0,0,0,0,0.054951,0.116431,0.0843308,"[7]vtxruxa"
1.12186,64,0.00106895,0.000534474,0,0,0,0,0,0,0,0.0555852,0.118119,0.0871192,"[7]vtxruxa"
1.12343,64,0.00104603,0.000523013,0,0,0,0,0,0,0,0.0554393,0.118724,0.0878661,"[7]vtxruxa"
1.12442,64,0.00102407,0.000512033,0,0,0,0,0,0,0,0.0552995,0.11828,0.0896057,"[7]vtxruxa"
1.12319,64,0.000997506,0.000498753,0,0,0,0,0,0,0,0.0553616,0.118204,0.0892768,"[7]vtxruxa"
1.12366,64,0.00097371,0.000486855,0,0,0,0,0,0,0,0.0555015,0.118793,0.090555,"[7]vtxruxa"
1.1212,64,0.00095057,0.000475285,0,0,0,0,0,0,0,0.0556084,0.117871,0.0888783,"[7]vtxruxa"
1.12232,64,0.000933707,0.000466853,0,0,0,0,0,0,0,0.0578898,0.118581,0.0905696,"[7]vtxruxa"
1.11976,64,0.000910747,0.000455373,0,0,0,0,0,0,0,0.0569217,0.118852,0.0887978,"[7]vtxruxa"
1.11968,64,0.000886525,0.000443262,0,0,0,0,0,0,0,0.0589539,0.118794,0.089539,"[7]vtxruxa"
1.11957,64,0.000869565,0.000434783,0,0,0,0,0,0,0,0.0578261,0.12,0.09,"[7]vtxruxa"
1.11895,64,0.000849618,0.000424809,0,0,0,0,0,0,0,0.0581988,0.119371,0.0900595,"[7]vtxruxa"
1.11585,64,0.000827472,0.000413736,0,0,0,0,0,0,0,0.0583368,0.119156,0.087712,"[7]vtxruxa"
1.11624,64,0.000810045,0.000405022,0,0,0,0,0,0,0,0.0591333,0.120292,0.0886999,"[7]vtxruxa"
1.11591,64,0.000799361,0.00039968,0,0,0,0,0,0,0,0.0591527,0.121503,0.088729,"[7]vtxruxa"
1.11671,64,0.00078064,0.00039032,0,0,0,0,0,0,0,0.0593286,0.118657,0.0901639,"[7]vtxruxa"
1.11581,64,0.000761905,0.000380952,0,0,0,0,0,0,0,0.0586667,0.117714,0.0899048,"[7]vtxruxa"
1.11363,64,0.000742666,0.000371333,0,0,0,0,0,0,0,0.0586706,0.118084,0.0883773,"[7]vtxruxa"
1.11341,64,0.000724638,0.000362319,0,0,0,0,0,0,0,0.0586957,0.117754,0.0887681,"[7]vtxruxa"
1.11335,64,0.000708466,0.000354233,0,0,0,0,0,0,0,0.0595112,0.116897,0.0892667,"[7]vtxruxa"
1.1135,64,0.000694203,0.000347102,0,0,0,0,0,0,0,0.0607428,0.118709,0.0898993,"[7]vtxruxa"
1.1119,64,0.000680272,0.000340136,0,0,0,0,0,0,0,0.0619048,0.118707,0.0887755,"[7]vtxruxa"
1.11237,64,0.000666889,0.000333444,0,0,0,0,0,0,0,0.0626876,0.120373,0.0896966,"[7]vtxruxa"
1.11292,64,0.00065083,0.000325415,0,0,0,0,0,0,0,0.0628051,0.120404,0.0907908,"[7]vtxruxa"
1.1133,64,0.000634719,0.00031736,0,0,0,0,0,0,0,0.0628372,0.120914,0.0917169,"[7]vtxruxa"
1.11263,64,0.000622278,0.000311139,0,0,0,0,0,0,0,0.06285,0.121344,0.0914748,"[7]vtxruxa"
1.11047,64,0.00060698,0.00030349,0,0,0,0,0,0,0,0.0631259,0.119879,0.0898331,"[7]vtxruxa"
1.11247,64,0.000596659,0.000298329,0,0,0,0,0,0,0,0.0632458,0.120227,0.0921838,"[7]vtxruxa"
1.11238,64,0.000583771,0.000291886,0,0,0,0,0,0,0,0.0642148,0.120549,0.0925277,"[7]vtxruxa"
1.11269,64,0.000567698,0.000567698,0,0,0,0,0,0,0,0.0641499,0.120636,0.0913994,"[7]vtxruxa"
1.1113,64,0.000556483,0.000556483,0,0,0,0,0,0,0,0.0648303,0.122148,0.0904285,"[7]vtxruxa"
1.11018,64,0.000541419,0.000541419,0,0,0,0,0,0,0,0.0652409,0.12209,0.0898755,"[7]vtxruxa"
1.10964,64,0.000530926,0.000530926,0,0,0,0,0,0,0,0.0666313,0.122379,0.0897266,"[7]vtxruxa"
1.10958,64,0.000520562,0.000520562,0,0,0,0,0,0,0,0.0661114,0.121812,0.0900573,"[7]vtxruxa"
1.10976,64,0.00050813,0.00050813,0,0,0,0,0,0,0,0.0660569,0.122713,0.0907012,"[7]vtxruxa"
1.11133,64,0.000498132,0.000498132,0,0,0.000249066,0,0,0,0,0.0665006,0.124035,0.0899128,"[7]vtxruxa"
1.10952,64,0.000486736,0.000486736,0,0,0.000243368,0,0,0,0,0.0669263,0.124848,0.088586,"[7]vtxruxa"
1.10885,64,0.000472255,0.000472255,0,0,0.000236128,0,0,0,0,0.0658796,0.125148,0.0885478,"[7]vtxruxa"
1.11021,64,0.000464037,0.000464037,0,0,0.000232019,0,0,0,0,0.0658933,0.125986,0.0902552,"[7]vtxruxa"
1.11194,64,0.000681199,0.000454133,0,0,0.000227066,0,0,0,0,0.0660763,0.126703,0.0910536,"[7]vtxruxa"
1.11133,64,0.000668003,0.000445335,0,0,0.000222668,0,0,0,0,0.0661323,0.127589,0.0908484,"[7]vtxruxa"
1.10752,64,0.000651607,0.000434405,0,0,0,0,0,0,0,0.0671156,0.128367,0.0899218,"[7]vtxruxa"
1.10695,64,0.000637891,0.00042526,0,0,0,0,0,0,0,0.0665533,0.128216,0.08973,"[7]vtxruxa"
1.1056,64,0.000622407,0.000414938,0,0,0,0,0,0,0,0.0661826,0.128008,0.0887967,"[7]vtxruxa"
1.10616,64,0.00060778,0.000405186,0,0,0,0,0,0,0,0.0660454,0.128039,0.0897488,"[7]vtxruxa"
1.10479,64,0.00059654,0.000397693,0,0,0,0,0,0,0,0.0658183,0.127262,0.0886856,"[7]vtxruxa"
1.10546,64,0.000582637,0.000388425,0,0,0,0,0,0,0,0.0654496,0.127598,0.0897262,"[7]vtxruxa"
1.10433,64,0.000570125,0.000380084,0,0,0,0,0,0,0,0.0657545,0.127328,0.0889396,"[7]vtxruxa"
1.10552,64,0.00055731,0.00037154,0,0,0,0,0,0,0,0.0663199,0.125766,0.09047,"[7]vtxruxa"
1.10539,64,0.000544168,0.000362779,0,0,0,0,0,0,0,0.0663885,0.125521,0.0906947,"[7]vtxruxa"
1.10509,64,0.000531632,0.000354421,0,0,0,0,0,0,0,0.0662768,0.126174,0.0907319,"[7]vtxruxa"
1.10511,64,0.000521195,0.000347464,0,0,0,0,0,0,0,0.0658443,0.125261,0.0910354,"[7]vtxruxa"
1.10361,64,0.000508733,0.000339156,0,0,0,0,0,0,0,0.0661353,0.125148,0.0898762,"[7]vtxruxa"
1.10412,64,0.000498173,0.000332116,0,0,0,0,0,0,0,0.0672534,0.125706,0.0906676,"[7]vtxruxa"
1.10582,64,0.000812744,0.000325098,0,0,0,0,0,0,0,0.0674577,0.126463,0.0916775,"[7]vtxruxa"
1.10536,64,0.000793399,0.00031736,0,0,0,0,0,0,0,0.0672802,0.127261,0.0915582,"[7]vtxruxa"
1.1045,64,0.000775194,0.000310078,0,0,0,0,0,0,0,0.0669767,0.127752,0.0910078,"[7]vtxruxa"
1.10294,64,0.000756888,0.000302755,0,0,0,0,0,0,0,0.0675144,0.12746,0.0897669,"[7]vtxruxa"
1.10398,64,0.00074162,0.000296648,0,0,0,0,0,0,0,0.0673391,0.127855,0.0910709,"[7]vtxruxa"
1.10344,64,0.000726427,0.000290571,0,0,0,0,0,0,0,0.0675578,0.126689,0.0908034,"[7]vtxruxa"
1.10245,64,0.000708516,0.000283407,0,0,0,0,0,0,0,0.068301,0.126258,0.0901233,"[7]vtxruxa"
1.10328,64,0.000691276,0.00027651,0,0,0,0,0,0,0,0.0695424,0.127471,0.0912484,"[7]vtxruxa"
1.10315,64,0.00081114,0.00027038,0,0,0,0,0,0,0,0.069758,0.127754,0.0905773,"[7]vtxruxa"
1.10304,64,0.000792602,0.000264201,0,0,0,0,0,0,0,0.0706737,0.127873,0.090753,"[7]vtxruxa"
1.10181,64,0.000774194,0.000258065,0,0,0,0,0,0,0,0.0713548,0.128903,0.0898065,"[7]vtxruxa"
1.10771,64,0.000759398,0.000253133,0,0,0,0,0.000126566,0,0,0.0722693,0.129477,0.0901152,"[7]vtxruxa"
1.10777,64,0.00074239,0.000247463,0,0,0,0,0.000123732,0,0,0.0727543,0.130537,0.0905716,"[7]vtxruxa"
1.10669,64,0.000724113,0.000241371,0,0,0,0,0.000120685,0,0,0.0732561,0.13022,0.0899107,"[7]vtxruxa"
1.10743,64,0.000707547,0.000235849,0,0,0,0,0.000117925,0,0,0.0731132,0.131014,0.0910377,"[7]vtxruxa"
1.10664,64,0.000690211,0.00023007,0,0,0,0,0.000115035,0,0,0.0741976,0.13068,0.0906476,"[7]vtxruxa"
1.10616,64,0.000788022,0.000225149,0,0,0,0,0.000112575,0,0,0.0746369,0.130136,0.0901722,"[7]vtxruxa"
1.10684,64,0.000881154,0.000220289,0,0,0,0,0.000110144,0,0,0.0753387,0.130521,0.0905386,"[7]vtxruxa"
1.10722,64,0.000862069,0.000215517,0,0,0,0,0.000107759,0,0,0.0752155,0.131034,0.0912716,"[7]vtxruxa"
1.10684,64,0.000840424,0.000210106,0,0,0,0,0.000105053,0,0,0.0766887,0.130161,0.0912911,"[7]vtxruxa"
1.10738,64,0.00082203,0.000205508,0,0,0,0,0.000102754,0,0,0.0775791,0.130086,0.0921702,"[7]vtxruxa"
1.10699,64,0.000804424,0.000201106,0,0,0,0,0.000100553,0,0,0.0773253,0.130216,0.0921066,"[7]vtxruxa"
1.10734,64,0.000786395,0.000196599,0,0,0,0,9.82994e-05,0,0,0.077165,0.131328,0.0927947,"[7]vtxruxa"
1.10789,64,0.000769305,0.000192326,0,0,0,0,9.61631e-05,0,0,0.0773151,0.132128,0.0936629,"[7]vtxruxa"
1.10834,64,0.000751738,0.000187935,0,0,0,0,9.39673e-05,0,0,0.0778049,0.133528,0.0944371,"[7]vtxruxa"
1.10825,64,0.000735159,0.00018379,0,0,0,0,9.18949e-05,0,0,0.0784782,0.133156,0.0946517,"[7]vtxruxa"
1.10826,64,0.000719942,0.000179986,0,0,0,0,8.99928e-05,0,0,0.0783837,0.133999,0.0949424,"[7]vtxruxa"
1.10777,64,0.000791139,0.000175809,0,0,0,0,8.79044e-05,0,0,0.0787623,0.133439,0.0944972,"[7]vtxruxa"
1.10752,64,0.000858074,0.000171615,0,0,0,0,8.58074e-05,0,0,0.0790287,0.134804,0.094045,"[7]vtxruxa"
1.10872,64,0.000922819,0.000167785,0,0,0,0,8.38926e-05,0,0,0.0786913,0.134396,0.095302,"[7]vtxruxa"
1.11807,96,0.000983204,0.000245801,0,8.19336e-05,0,0,8.19336e-05,0,0,0.0792298,0.135027,0.0961082,"[7]vtxruxa"
1.1172,96,0.000961307,0.000240327,0,8.01089e-05,0,0,8.01089e-05,0,0,0.0791476,0.134823,0.0954899,"[7]vtxruxa"
1.11642,96,0.000940734,0.000235183,0,7.83945e-05,0,0,7.83945e-05,0,0,0.0795704,0.13476,0.0951709,"[7]vtxruxa"
1.11806,96,0.000917571,0.000305857,0,7.64643e-05,0,0,7.64643e-05,0,0,0.0802875,0.13473,0.0968038,"[7]vtxruxa"
1.11844,96,0.000896727,0.000298909,0,7.47272e-05,0,0,7.47272e-05,0,0,0.0806307,0.136377,0.0976685,"[7]vtxruxa"
1.11878,96,0.000947936,0.000364591,0,7.29182e-05,0,0,7.29182e-05,0,0,0.0815225,0.136138,0.0977833,"[7]vtxruxa"
1.11787,96,0.000927511,0.000356735,0,7.1347e-05,0,0,7.1347e-05,0,0,0.0817637,0.135631,0.0973174,"[7]vtxruxa"
1.11824,96,0.000976018,0.000348578,0,6.97156e-05,0,0,6.97156e-05,0,0,0.0819855,0.137061,0.0979504,"[7]vtxruxa"
1.11781,96,0.00102326,0.000341087,0,6.82175e-05,0,0,6.82175e-05,0,0,0.0822021,0.137185,0.097551,"[7]vtxruxa"
1.11772,96,0.000999867,0.000333289,0,6.66578e-05,0,0,6.66578e-05,0,0,0.082389,0.136915,0.0979203,"[7]vtxruxa"
1.11801,96,0.00104146,0.000325457,0,6.50915e-05,0,0,6.50915e-05,0,0,0.0831218,0.137994,0.0984834,"[7]vtxruxa"
1.11797,96,0.00107937,0.00031746,0,6.34921e-05,0,0,6.34921e-05,0,0,0.0831746,0.137524,0.0985397,"[7]vtxruxa"
1.11771,96,0.00105485,0.000310251,0,6.20501e-05,0,0,6.20501e-05,0,0,0.0834574,0.136821,0.0987218,"[7]vtxruxa"
1.11794,96,0.000971699,0.000303656,0,6.07312e-05,0,0,6.07312e-05,0,0,0.0841127,0.13707,0.0997206,"[7]vtxruxa"
1.11717,96,0.000950683,0.000297089,0,5.94177e-05,0,0,5.94177e-05,0,0,0.0842543,0.13678,0.0993464,"[7]vtxruxa"
1.11719,96,0.000985736,0.000289922,0,5.79845e-05,0,0,5.79845e-05,0,0,0.0843094,0.137249,0.0994433,"[7]vtxruxa"
1.11681,96,0.00101966,0.000283238,0,5.66476e-05,0,0,5.66476e-05,0,0,0.0856512,0.137824,0.0991333,"[7]vtxruxa"
1.11735,96,0.00105275,0.000277039,0,5.54078e-05,0,0,5.54078e-05,0,0,0.0857159,0.13924,0.0999003,"[7]vtxruxa"
1.11783,96,0.00108295,0.000324886,0,5.41477e-05,0,0,5.41477e-05,0,0,0.0862573,0.139485,0.0998484,"[7]vtxruxa"
1.11848,96,0.00111129,0.000370429,0,5.29185e-05,0,0,5.29185e-05,0,0,0.086945,0.139758,0.100016,"[7]vtxruxa"
1.11754,96,0.0010855,0.000361832,0,5.16903e-05,0,0,5.16903e-05,0,0,0.086943,0.139357,0.0995038,"[7]vtxruxa"
1.11821,96,0.00106082,0.000353607,0,0.000101031,0,0,5.05153e-05,0,0,0.0866337,0.139725,0.10002,"[7]vtxruxa"
1.11902,96,0.00118577,0.000395257,0,9.88142e-05,0,0,4.94071e-05,0,0,0.0875,0.140563,0.100445,"[7]vtxruxa"
1.11912,96,0.00115741,0.000434028,0,9.64506e-05,0,0,4.82253e-05,0,0,0.0877701,0.140625,0.100502,"[7]vtxruxa"
1.11874,96,0.00108373,0.000424068,0,9.42374e-05,0,0,4.71187e-05,0,0,0.0878764,0.141026,0.100693,"[7]vtxruxa"
1.11898,96,0.00115287,0.000415033,4.61148e-05,9.22297e-05,0,0,4.61148e-05,0,0,0.0884482,0.140973,0.10053,"[7]vtxruxa"
1.11893,96,0.00112663,0.000450653,4.50653e-05,9.01307e-05,0,0,4.50653e-05,0,0,0.0885985,0.14146,0.100451,"[7]vtxruxa"
1.11917,96,0.00114497,0.000440373,4.40373e-05,8.80747e-05,0,0,4.40373e-05,0,0,0.0885151,0.141712,0.100978,"[7]vtxruxa"
1.11939,96,0.00120337,0.000429775,4.29775e-05,8.5955e-05,0,0,4.29775e-05,0,0,0.0883617,0.142298,0.101126,"[7]vtxruxa"
1.11957,96,0.00121839,0.000378119,4.20133e-05,8.40266e-05,4.20133e-05,0,4.20133e-05,0,0,0.0891102,0.142593,0.10142,"[7]vtxruxa"
